N dim alpha_a alpha_g N_samples per_short std_short per_ass std_ass per_dia std_dia
80000.0 2.0 7.0 2.0 119.0 0.39743403832590113 0.8031451447630578 2.3193619235073313 0.0039403393697707 0.5962115906949407 2.964466963603017
80000.0 1.0 7.0 2.0 121.0 0.6100334493249139 1.3475153087131342 0.5065314029970471 0.0027639737437781 1.078773660504317 5.915602472874583
20000.0 1.0 7.0 2.0 454.0 0.3285850352682554 1.2278318852727674 0.572304626081475 0.0056870688505937 0.5824658795951476 5.328973064709581
20000.0 2.0 7.0 2.0 454.0 0.1900059860753701 0.6468289528159439 4.045531452656971 0.0074354168761856 0.3099409203742871 2.5675582599258027
40000.0 1.0 7.0 2.0 300.0 0.3713492917500197 1.20668597372189 0.49290101806401243 0.0041275306543711 0.7130987140241422 5.708327738851021
320000.0 2.0 7.0 2.0 6.0 1.34754284294228 0.683194704312029 3.56016006121673 0.0016283930729403 2.1479315980594755 2.683281572999748
5000.0 2.0 7.0 2.0 1153.0 0.15486547446455248 0.7116441180948091 11.024336568472675 0.0141190376528677 0.23870581404831265 2.62390531835426
5000.0 1.0 7.0 2.0 21087.0 0.050366997509470136 1.078142201281915 0.2016709686343448 0.0114132929699052 0.08058316443251602 4.1486000102081135
10000.0 3.0 8.0 2.0 1322.0 0.1389967996852239 0.6967978274296565 3.2648741133835535 0.0121051108056515 0.20134125860006014 2.433029931216614
10000.0 2.0 8.0 2.0 1322.0 0.1284897517224693 0.7007822225456923 3.1154038739896377 0.0103528515110998 0.2027549730251523 2.658671669461741
10000.0 4.0 8.0 2.0 1322.0 0.15846968695821248 0.7385574156029674 1.6079009588388111 0.012246469340141 0.20385841117724085 2.323502447138965
320000.0 1.0 8.0 2.0 6.0 0.987684492623099 0.5354917506367401 1.2003789500771553 0.0015980538647575 2.026737288431927 2.6394443859772205
5000.0 4.0 8.0 2.0 1153.0 0.18244670815646408 0.7249189658887271 1.5269028643705074 0.0157419949073284 0.2374134653872258 2.288704753624371
5000.0 1.0 8.0 2.0 21087.0 0.0496507348251644 1.0707436972697613 0.1820863860408707 0.0112841933674597 0.07922911201857542 4.106590694245079
160000.0 1.0 8.0 2.0 13.0 1.3907149580796077 1.057843252893503 0.9712769758344449 0.0018698570924072 2.02682372121862 3.738229390280775
320000.0 3.0 8.0 2.0 6.0 0.8026638501952723 0.3820089706625573 92.22873452721207 0.003115405191322 1.3673461233692392 1.602081978759722
320000.0 2.0 8.0 2.0 6.0 0.5498880104702278 0.2808620616364314 3.627259029222317 0.0019976648193995 2.1809646218371905 2.786873995477131
10000.0 1.0 8.0 2.0 1322.0 0.2004312894493139 1.1875567366506958 0.46365099928218356 0.0078975655307009 0.3482877813276713 5.010418712338075
80000.0 3.0 8.0 2.0 116.0 0.4318910798378207 0.8128449837110566 1818.0974729030468 0.0046949730099936 0.5831250145626542 2.7070899194677587
80000.0 4.0 8.0 2.0 116.0 0.4481819809078779 0.7778222395034209 7.35450987367781 0.0060766361244677 0.5158753472333552 2.246886901832219
20000.0 3.0 8.0 2.0 454.0 0.22048999973728642 0.7029144087921789 8.322187864268649 0.0095090253487164 0.32313163378553694 2.5077371496494343
20000.0 2.0 8.0 2.0 454.0 0.19388586664641866 0.6740219383820323 2.309647026291492 0.0069526163554824 0.3207797211258224 2.717115258695335
80000.0 2.0 8.0 2.0 118.0 0.3242988021217632 0.6615192162423681 1.5430392805184774 0.0034389423994869 0.5934940362719876 2.9945747457954486
20000.0 1.0 8.0 2.0 454.0 0.34728673278379396 1.3005412425623326 0.5275813810692461 0.005670261064177 0.5895444054974693 5.372982892439824
20000.0 4.0 8.0 2.0 454.0 0.2479364298815858 0.7315929522909571 3.0677138227572076 0.0092632117915807 0.3282791228829257 2.3874536319163915
160000.0 4.0 8.0 2.0 11.0 1.3728166389477583 0.7937404550607206 16.78914294767618 0.0040817884861819 1.3651002596310027 1.9632996344280853
160000.0 2.0 8.0 2.0 11.0 0.9902710679820768 0.6711226407364688 2.7787014781958286 0.0019534445424801 1.3314821233696565 2.2401298663653
80000.0 1.0 8.0 2.0 119.0 0.5870618592905623 1.2977438776704169 0.48120470994012404 0.0027832491853427 1.2142545486660674 6.696441603747466
40000.0 2.0 8.0 2.0 299.0 0.23129679699828803 0.7034632517363731 1.8426424077493613 0.005657788484025 0.38278814273346706 2.8435246080890795
40000.0 4.0 8.0 2.0 301.0 0.2916001806345209 0.7592396140207245 4.626133915480933 0.0080037751315256 0.3437818270016555 2.220497484988812
40000.0 1.0 8.0 2.0 299.0 0.3976908483998258 1.302329917642562 0.46791737045063353 0.0042042009352567 0.7413340939594609 5.99485574777997
160000.0 3.0 8.0 2.0 11.0 0.842779854364394 0.5139696427186761 39.65190506302751 0.0040452697666512 1.4467156466187177 2.21153998175685
5000.0 2.0 8.0 2.0 1153.0 0.15011420116862462 0.7000818622985853 17.066216613384146 0.013940504637271 0.22146798812982546 2.466708505364683
40000.0 3.0 8.0 2.0 299.0 0.24129365124331495 0.6720463164829362 17.595691149970854 0.0065684079065247 0.35694123105922776 2.440143349639243
5000.0 3.0 8.0 2.0 1153.0 0.15918097856735053 0.6818588458993101 2.645308527165931 0.0152460895763745 0.22865923411197306 2.340541655042711
320000.0 4.0 8.0 2.0 7.0 1.807301649373254 0.8764344734151415 14.927909630786349 0.0029730445634167 3.148990935748744 3.915780041490244
320000.0 4.0 9.0 2.0 6.0 0.9139474694906163 0.4161461474049711 67.829050658268 0.004316537572796 2.1516574145596765 2.5298221281347035
5000.0 2.0 9.0 2.0 1153.0 0.1451687150496915 0.6853227728037331 6.6660219207774025 0.0137550080466729 0.2234531479469273 2.5103380736276915
40000.0 3.0 9.0 2.0 300.0 0.22220865466521852 0.6313773254387184 17.185766371568022 0.0062522552006056 0.33546348342102267 2.321447670422616
40000.0 2.0 9.0 2.0 299.0 0.23180592316419352 0.7134782484041698 1.299321624347363 0.0049592576868454 0.3917597082720341 2.9543487770353813
40000.0 4.0 9.0 2.0 299.0 0.2888498034577246 0.7675401791338438 7.4829932855475025 0.0069420762057144 0.37358007281473826 2.449540142156886
80000.0 1.0 9.0 2.0 116.0 0.4903490737453096 1.072353411454671 0.5105731424710168 0.0030769124683799 1.0091039860057602 5.434191272177369
40000.0 1.0 9.0 2.0 302.0 0.3572550958269889 1.1804792921810288 0.39546073477537985 0.0037682431517354 0.7390855417526772 6.074501886303684
160000.0 2.0 9.0 2.0 13.0 0.7782544854173733 0.5812760632149464 3.328775548238775 0.0030605299320123 1.2782058346274336 2.385855756810896
20000.0 4.0 9.0 2.0 454.0 0.24187836756843112 0.734862140025825 5.8944252853499925 0.0094945205850989 0.31697508090969245 2.36162495283452
160000.0 1.0 9.0 2.0 13.0 1.4637654929253765 1.145596289699979 1.2260095905794106 0.0024909385916887 2.8278257795443804 5.490084301814102
20000.0 1.0 9.0 2.0 454.0 0.3142261813622974 1.1867977115446045 0.5101010255700026 0.0057419504105464 0.5721393503275982 5.322301262011995
80000.0 2.0 9.0 2.0 116.0 0.3932553610569088 0.8105359092883404 1.4311429802591493 0.0037330319155252 0.6343006269165837 3.2220543420166803
20000.0 3.0 9.0 2.0 454.0 0.20041327375139636 0.6505438748096382 65.34586678375078 0.0085625225859344 0.2910044134065176 2.2805316603906234
20000.0 2.0 9.0 2.0 454.0 0.20559376426159573 0.7251947948151999 1.824729568905661 0.0070332956055038 0.3079744527719122 2.6390035140963235
160000.0 3.0 9.0 2.0 12.0 0.8294875975352236 0.5517896620419449 13.588837845327678 0.0028197928854551 1.6920070789247774 2.774341308665842
160000.0 4.0 9.0 2.0 13.0 1.7363583057877483 1.1228022615713524 37.567145359688276 0.0046205787628707 1.8144368465060579 2.943920288775949
320000.0 1.0 9.0 2.0 6.0 3.497054177222531 1.984332074443859 0.5538963345796717 0.0007621410306935 14.120902690276951 21.848722311994965
10000.0 4.0 9.0 2.0 1322.0 0.1522856077638016 0.7244339891992939 2.796069177526888 0.0121685940784425 0.19697616499069567 2.2895387372001137
10000.0 3.0 9.0 2.0 1322.0 0.1345755982034233 0.6881599452434645 6.671444579894266 0.0112353250388724 0.1899119193708251 2.335344091000728
10000.0 2.0 9.0 2.0 1322.0 0.13069326286163407 0.7234526163253072 2.0132995538480425 0.0098157810794051 0.2113927060535769 2.816819951519565
80000.0 3.0 9.0 2.0 123.0 0.3896070402672268 0.7670014563009292 12.277471701813425 0.0054050271992262 0.5503066825904399 2.6447184196291453
5000.0 4.0 9.0 2.0 1153.0 0.18170505442764642 0.7378139411645397 2.34870616680505 0.0155321226913415 0.23391761004662673 2.289104062758573
320000.0 2.0 9.0 2.0 6.0 2.1614766592119614 1.1372468006842962 1.93366545319409 0.0012838897688924 2.4995435503628776 3.2041639575194445
10000.0 1.0 9.0 2.0 1322.0 0.1982091794821515 1.1787932979233189 0.4410238305051167 0.0079896921791329 0.32484414585602495 4.673608605293879
5000.0 1.0 9.0 2.0 21087.0 0.05087132880651479 1.1048475504388466 0.16818459917327647 0.0111498314716289 0.08165095514417751 4.2595923596376295
320000.0 3.0 9.0 2.0 6.0 1.8181947010397503 0.8939327702163444 13.428461040823796 0.0025591031543856 3.183289703016886 3.898717737923585
5000.0 3.0 9.0 2.0 1153.0 0.1559184693065123 0.6802543843056609 4.380423632283083 0.0157360136535715 0.2235819793021986 2.330382703105111
80000.0 4.0 9.0 2.0 117.0 0.46477217418129607 0.8344463206635679 10.690425330921093 0.0049385258769134 0.5267643338415088 2.341466185161981
80000.0 1.0 10.0 2.0 56.0 0.6894731202868011 1.056977813691642 0.6561413299741842 0.0028448833571391 1.4246307033601617 5.379977308888565
160000.0 2.0 10.0 2.0 13.0 1.093941548116336 0.8068419459653976 2.5794059638697946 0.0028411750847005 1.5805214446133933 2.8756270219259603
20000.0 4.0 10.0 2.0 132.0 0.36711980548262374 0.6129502382119265 22.7910906517976 0.0087552552428205 0.5914942964280818 2.4027102246795766
160000.0 3.0 10.0 2.0 13.0 1.3808740568498437 0.9644694596459464 9.194801295002428 0.0032570052806874 1.4824875995691242 2.536907060949896
80000.0 4.0 10.0 2.0 52.0 0.5290570390325586 0.6495260706163043 59.14015990449726 0.004006959494307 0.7615013191519888 2.3285071830160766
10000.0 3.0 10.0 2.0 51.0 0.5476550074142351 0.5575767437831703 71.86879344640842 0.0103151846940721 0.9708737864077669 2.380476142847617
10000.0 4.0 10.0 2.0 51.0 0.557230903344866 0.530439666787808 24.99850161922331 0.0121126262161971 0.7116564417177913 1.624324897472491
320000.0 1.0 10.0 2.0 6.0 1.648717793580834 0.960971928136648 1.4312232794132065 0.0020368826136198 4.652020079150035 6.723094525588644
10000.0 2.0 10.0 2.0 51.0 0.7985753273826002 0.8818613202743834 8.454535413103981 0.0085093917345415 1.2000726567974331 3.13737744858695
20000.0 2.0 10.0 2.0 132.0 0.38100866442769726 0.732819477031818 3.225992022501404 0.007968501109555 0.6422792929418373 2.9975315621543497
20000.0 3.0 10.0 2.0 132.0 0.3464384809660055 0.6139638590760547 20.880949199452985 0.008966118394769 0.5706085671361931 2.4524626833137537
160000.0 4.0 10.0 2.0 11.0 1.4245725147496204 0.8481580890376507 209.79230732714012 0.0022611910807082 1.8458724904612434 2.649185123426036
80000.0 2.0 10.0 2.0 54.0 0.5166901759031944 0.732226486665351 1.584800732039084 0.0032518185450681 0.9504120050356523 3.340715096875303
20000.0 1.0 10.0 2.0 132.0 0.5804519020416964 1.1910354624456108 0.857995058831079 0.0053502970508765 1.0855592354345838 5.441437426603215
40000.0 1.0 10.0 2.0 82.0 0.7124444616193956 1.232061951852401 0.7364517553491855 0.0037775508739884 1.183999879339939 5.014297534563639
40000.0 3.0 10.0 2.0 82.0 0.4713862874152154 0.7143961123296045 11.182454592053864 0.0065916854674857 0.7195165104425547 2.649106591515881
40000.0 4.0 10.0 2.0 82.0 0.42457107087831836 0.602485126915321 5047.539546472933 0.0070078808721134 0.6717106221254927 2.342542158409647
40000.0 2.0 10.0 2.0 82.0 0.42410917905559503 0.6935970100423277 1.9843700746076516 0.0044367065281535 0.6229524296086225 2.469689790306319
5000.0 2.0 10.0 2.0 101.0 0.5511545045716435 0.7827571211511725 12.275713423031224 0.0149053951472625 0.8234463696107065 2.7841844709567707
320000.0 4.0 10.0 2.0 6.0 1.8785930410320772 0.882564328911307 797.046147523798 0.0015293523254474 1.2222207713437254 1.4719601443879744
10000.0 1.0 10.0 2.0 51.0 1.2038294270809062 1.438316909653807 1.9033285853947708 0.0072688064922999 2.0627655636374023 6.103293871216703
160000.0 1.0 10.0 2.0 13.0 2.108748001931503 1.7193564350562192 0.9009603598683493 0.0019001459792099 2.7562288362699103 5.580414468570022
80000.0 3.0 10.0 2.0 53.0 0.4534980141556769 0.5901285563677112 6.165232175724588 0.0042793964965427 0.8043407148474658 2.5566158237495777
320000.0 3.0 10.0 2.0 6.0 3.2182617139601426 1.6480840460971653 9.059747260510186 0.0022587588675413 2.862701280795444 3.669695718539436
5000.0 4.0 10.0 2.0 101.0 0.5792617505047042 0.7136779261746231 11.285406449212628 0.0150066595546048 0.7734100551032521 2.291784725431857
320000.0 2.0 10.0 2.0 7.0 1.3464362835373354 0.7807962709098115 2.5292262961649645 0.0020002630655562 1.3697553832740648 1.9518001458970664
5000.0 1.0 10.0 2.0 20035.0 0.05158567230953593 1.0988150189733563 0.16467788534234767 0.0111238185680969 0.08363770499318397 4.282666278124837
5000.0 3.0 10.0 2.0 101.0 0.5627534577760488 0.7319433403029645 32.79039630879875 0.0154252177090455 0.7477701208942663 2.3207202705749403
20000.0 4.0 11.0 2.0 81.0 0.6451789525005467 0.8610639305874113 84.94163584666869 0.0082453467877895 0.8317559291571871 2.6837991314138576
160000.0 2.0 11.0 2.0 12.0 1.171444764613213 0.8429775630124592 3.251641291054773 0.0036243613660536 1.9855730591408696 3.5021638332824345
320000.0 4.0 11.0 2.0 6.0 0.9467160313702474 0.4487611242818014 28.175079137022863 0.0022760074915277 1.9613453511337475 2.3380903889000244
5000.0 2.0 11.0 2.0 9695.0 0.050194761138852954 0.699203524961831 1.0827197337864036 0.0133045926859323 0.07977956618653088 2.639349210482332
5000.0 3.0 11.0 2.0 10001.0 0.05135848486951797 0.6755456190182539 5.234864498043604 0.0147011875663274 0.0756961997361407 2.3629960949915905
40000.0 3.0 11.0 2.0 41.0 0.6631410254053313 0.7170416276057563 11.049099848708524 0.0059511172485819 1.1057920925739964 2.906468815523359
80000.0 1.0 11.0 2.0 34.0 1.0161346678220848 1.2177910715615563 0.8108026345822914 0.0027985103969163 1.7247280490291184 5.105308132032253
40000.0 4.0 11.0 2.0 41.0 0.5853342628154055 0.5951090330822559 36.59716649021627 0.0066462518075577 0.8982620635265827 2.258587946526573
80000.0 4.0 11.0 2.0 31.0 0.978291531300188 0.9457771839370588 37.63478013302158 0.0051942712589468 1.0777677660412892 2.603554229059943
10000.0 2.0 11.0 2.0 2287.0 0.09502687554211876 0.7026540000104051 1.0119258128023902 0.0093003172550502 0.15526310309615204 2.751241818621549
10000.0 3.0 11.0 2.0 2287.0 0.10117670001202944 0.6990222017523565 12.052078840088582 0.0109749979172341 0.1469239281261445 2.42841475986582
10000.0 4.0 11.0 2.0 2287.0 0.11162451305894007 0.725220433870214 8.867845456927043 0.0116161349096207 0.1535424320919074 2.412623993274607
320000.0 1.0 11.0 2.0 6.0 2.798922783562349 1.6026313895174606 0.5808171276032263 0.0008636849689942 7.996423860217503 12.437845472588892
20000.0 1.0 11.0 2.0 81.0 0.7513464942610523 1.2197059284065663 1.208569814197839 0.0061956007469483 1.3282482622767326 5.277573095446218
80000.0 3.0 11.0 2.0 34.0 0.6404857320201301 0.6771436663545896 7.0044351951782495 0.0041339137339907 1.0055000883198468 2.574556708637296
80000.0 2.0 11.0 2.0 34.0 0.6705690269802455 0.7501015278220664 1.7691378680058836 0.0032231251512533 1.0354977917072097 2.859141139755258
20000.0 3.0 11.0 2.0 81.0 0.4570763464371258 0.6435602454627877 13.057185649661877 0.0072301625622239 0.680706829452173 2.3075961518428656
20000.0 2.0 11.0 2.0 81.0 0.4771553948578368 0.7192980262762707 2.754846946082811 0.0060955466838848 0.8088415775724204 2.9774357183304767
160000.0 4.0 11.0 2.0 11.0 0.9226602738099317 0.5557819580636733 37.05737038965625 0.003758281898682 1.7752824735935955 2.638870281699418
40000.0 2.0 11.0 2.0 41.0 0.6625104310485136 0.7696026275800055 2.868355569861884 0.0052166563021004 0.8753669466173699 2.4402618811882646
40000.0 1.0 11.0 2.0 41.0 1.0693517867826865 1.3288444715332153 1.0930465908505027 0.0041438802897105 2.1765173010788676 6.7745038518716925
160000.0 3.0 11.0 2.0 11.0 0.5792711439740376 0.3647574977732712 7.3507113146773175 0.0030598313933106 1.9238097140702264 2.975658826973525
10000.0 1.0 11.0 2.0 2287.0 0.147594787278678 1.165548097821495 0.2993365018034852 0.0077215695433361 0.2574992764156529 4.942296971850965
320000.0 2.0 11.0 2.0 6.0 1.5411069506148332 0.8164679771225974 1.5318688388946888 0.0012526505732512 1.756103706151026 2.258317958127243
160000.0 1.0 11.0 2.0 13.0 1.4430875819813702 1.1552981549899044 0.9362175748244812 0.0020516762523261 4.670038707949923 9.105506927692517
5000.0 4.0 11.0 2.0 10001.0 0.058282906394738654 0.7228234765447363 1.9914222762112632 0.0151375403815352 0.07887548312478083 2.347477295957193
320000.0 3.0 11.0 2.0 7.0 1.2064052913674757 0.658287266139871 5.420002354868974 0.0018569370575531 3.047091412742382 4.157609203101499
5000.0 1.0 11.0 2.0 29787.0 0.04195840576358135 1.09274836081692 0.12899125342830936 0.0110520592500006 0.06801544428957296 4.252983312907225
320000.0 4.0 12.0 2.0 6.0 2.1830318826243715 1.0853889250709463 22.937483372360436 0.002419076815179 2.581930746533067 3.141125063837266
320000.0 3.0 12.0 2.0 6.0 1.1662506444633365 0.5921564244353 5.517487041380622 0.0023654880331551 1.2903225806451617 1.632993161855452
5000.0 1.0 12.0 2.0 19636.0 0.05215877910026172 1.1085827686041805 0.15305202656949005 0.0109556414767252 0.08490340584119503 4.336536110693245
80000.0 4.0 12.0 2.0 52.0 0.6031030082172726 0.7483857426816536 12.643719181987736 0.0046122862953947 0.8793716175449601 2.682831848438976
80000.0 3.0 12.0 2.0 56.0 0.5712847415509837 0.7869956433463299 4.469799995775205 0.0045215631714899 0.7603252892378007 2.540068513238974
160000.0 1.0 12.0 2.0 11.0 1.1295626048903655 0.8132953442071896 0.8046571307964345 0.0016484296851025 2.8380634390651087 5.125692857821981
80000.0 1.0 12.0 2.0 55.0 0.8723789676383749 1.3318630601769736 0.4476770763683303 0.0020258963132999 1.827398387075297 6.975763718853976
80000.0 2.0 12.0 2.0 54.0 0.574567204774299 0.8259279627235447 1.4905565552117621 0.003502628861428 0.9579189760457109 3.4257625511123466
40000.0 4.0 12.0 2.0 82.0 0.5506301719537234 0.8121627161303004 15.50643459764367 0.0066369819673053 0.7080322497707126 2.5497459592063305
20000.0 3.0 12.0 2.0 132.0 0.39275945207643087 0.7181563645003161 8.192021653780976 0.0079377424353709 0.574603704639911 2.527148451671298
20000.0 2.0 12.0 2.0 132.0 0.3626613844020484 0.7042735625922235 2.128861306758828 0.0062853085793728 0.5561968131686806 2.592393988699248
160000.0 3.0 12.0 2.0 13.0 0.664043533836941 0.4732886172901375 4.060099056077522 0.0022015344601506 0.9861572920940812 1.7614096918559583
40000.0 1.0 12.0 2.0 82.0 0.6749196074061752 1.188382558047409 0.8049627949819971 0.0043890991557473 1.2480857258208424 5.400101485657931
160000.0 2.0 12.0 2.0 13.0 1.2437309743828673 0.9230332596029968 1.547114661960045 0.0018951805703496 1.6897666886395921 3.0697030675746024
40000.0 2.0 12.0 2.0 82.0 0.48358978519899626 0.7983709088889653 2.200826575719665 0.0057486538062919 0.8050728140302279 3.288611465630433
40000.0 3.0 12.0 2.0 82.0 0.37424876316247613 0.5766723163262157 5.834946712528704 0.0055053101196012 0.5674402220419624 2.111752862092783
20000.0 4.0 12.0 2.0 132.0 0.4229046904260932 0.7282079479272893 36.4245801962261 0.0090878445767933 0.6232967260070461 2.605133813006301
10000.0 2.0 12.0 2.0 51.0 0.7032037123655852 0.7789561544458199 5.712562770376723 0.0089383647654418 0.968319506499103 2.5423472248622345
320000.0 1.0 12.0 2.0 7.0 2.4558715119921493 1.504543696527922 0.5563853249491215 0.0009068242487357 2.9151568542698083 4.429339411136565
10000.0 1.0 12.0 2.0 51.0 0.9714561016839609 1.1609392885512837 1.99395556060743 0.0076229239709573 1.720117524349617 5.014801620614483
10000.0 3.0 12.0 2.0 51.0 0.6124159580761618 0.6390433119875978 33.761236990687266 0.0111592440436438 0.9693787724020504 2.3985289609405567
5000.0 3.0 12.0 2.0 101.0 0.4605584736794805 0.6134617180580807 209.3701918173272 0.0154238356192877 0.7124842781492012 2.236732057495869
5000.0 2.0 12.0 2.0 101.0 0.4435242427793189 0.6307391743811461 8.418245771702262 0.0133189248555391 0.830980201503298 2.815445377425626
320000.0 2.0 12.0 2.0 6.0 0.5918251724772844 0.3251790322268646 2.2890437816831057 0.0019545441255358 2.0144756554052163 2.7386127875258306
5000.0 4.0 12.0 2.0 101.0 0.5161457739589235 0.645945582028838 55.02431101585494 0.014417062676584 0.7668459806947147 2.318116340121141
160000.0 4.0 12.0 2.0 13.0 1.1590752168178045 0.7808375035326345 12.707909997046063 0.0032660404459787 1.127988090571241 1.8708286933869709
10000.0 4.0 12.0 2.0 51.0 0.9154577514920921 0.9126257291367328 509.7469223888388 0.0110453539766534 1.1706761568379862 2.8129950544696283
20000.0 1.0 12.0 2.0 132.0 0.5394536340529152 1.11390499923526 0.8811397572930748 0.0059218664294685 1.0090894478998544 5.044074767625133
160000.0 3.0 13.0 2.0 13.0 0.5979531369324196 0.4244657288875041 5.772105331482575 0.0034320525456201 1.3178847597487178 2.258885588639695
40000.0 3.0 13.0 2.0 41.0 0.713331338031508 0.7876441112970851 5.071064509673818 0.0045622363111257 0.8865872227083842 2.340002084635302
40000.0 2.0 13.0 2.0 41.0 0.7049413687070514 0.8310245354306963 2.9201476315396806 0.0059222017057003 0.9595461930634396 2.7603463904231207
160000.0 2.0 13.0 2.0 13.0 1.0863983966515103 0.8210466800964709 1.8567463084660587 0.0023585240123694 1.3942520232345852 2.614064523559687
20000.0 1.0 13.0 2.0 81.0 1.0544903954255145 1.741290886366906 1.0009616389595661 0.0053133651857135 1.7568902885835889 7.084172063633159
320000.0 2.0 13.0 2.0 6.0 1.1269576752238097 0.6049701601456613 1.6965839671577145 0.0015053095190026 3.3168031946367678 4.400757510550504
10000.0 2.0 13.0 2.0 2287.0 0.09331199414373006 0.7005674633326727 0.857274663536931 0.0094438818978099 0.1534635018509732 2.7572195215817734
10000.0 3.0 13.0 2.0 2287.0 0.09738107422554652 0.6837750670533771 3.205851643892791 0.0106364225802438 0.1466517222886026 2.4492762420249963
10000.0 1.0 13.0 2.0 2287.0 0.14295436995785918 1.1344621250310536 0.2853741036375476 0.0077188681435659 0.24892145735411048 4.7821355021711085
20000.0 3.0 13.0 2.0 81.0 0.45084758481729864 0.6467553376373059 8.523320533859113 0.0078110408329083 0.6655822196048483 2.3014354082336537
20000.0 4.0 13.0 2.0 81.0 0.5219181476010504 0.7117933034891346 25.030434626817954 0.0079867612250297 0.6707607053990178 2.2179820658527527
40000.0 1.0 13.0 2.0 41.0 0.7643016615286274 0.938373300724288 1.0053845029387263 0.0039375208775288 1.4809617989806272 4.484662208232769
20000.0 2.0 13.0 2.0 81.0 0.4342083814918048 0.66828061561502 2.431840756963717 0.005936691798077 0.7573097594571094 2.828972679216448
10000.0 4.0 13.0 2.0 2287.0 0.10895859900645964 0.7264795704156519 7.358623062571273 0.0113587564010203 0.14771772960207816 2.373456332781679
160000.0 4.0 13.0 2.0 13.0 0.6556799993475758 0.4340954491518647 11.495263077636364 0.0029807204224848 0.7974794448400725 1.3204505835470497
320000.0 1.0 13.0 2.0 6.0 4.124763400860346 2.43083369704031 0.7834259482035767 0.001197690421464 16.348630458567378 26.96417376198772
320000.0 3.0 13.0 2.0 6.0 1.3484427606449527 0.7036797777872174 4.658347120937175 0.0020373046474856 2.194357366771161 2.857738033247041
5000.0 2.0 13.0 2.0 9830.0 0.050068562651166236 0.7108099835164085 0.8064533466068163 0.0132217668550377 0.07958186600611618 2.677259645431256
5000.0 3.0 13.0 2.0 10001.0 0.04976647833334495 0.6668222657278999 6.245544048659988 0.0144963802187888 0.0743800924800866 2.361330864503074
5000.0 4.0 13.0 2.0 10001.0 0.05756069014353293 0.7313158968727222 516.4119839073295 0.0150797254044276 0.07860643673081928 2.3847528918872207
40000.0 4.0 13.0 2.0 41.0 0.5988379936120469 0.6297549197999132 18.783156287388135 0.006806083229826 1.0227158358982873 2.6385971882709227
80000.0 2.0 13.0 2.0 33.0 0.6135195762637751 0.6910061472860579 1.4543639047442547 0.0027878587415303 1.2032155012395591 3.330301651638946
160000.0 1.0 13.0 2.0 12.0 1.2825640485087477 0.9807946828588756 0.7248652893449297 0.0015874521510087 3.2237267382459827 6.244391422902975
80000.0 1.0 13.0 2.0 31.0 0.9786650663073503 1.128804166935223 0.7699497239264907 0.0026679884258305 1.4167161754013258 3.989771869404625
80000.0 4.0 13.0 2.0 31.0 0.583298638441582 0.5716795918160141 13.215554631809558 0.0038079266514788 1.149374226981084 2.801305379275346
80000.0 3.0 13.0 2.0 31.0 0.6933488832207633 0.7097132117445263 4.075421843324571 0.0034303330974842 0.8466989927065569 2.094026321840091
5000.0 1.0 13.0 2.0 29759.0 0.04243817436970492 1.1135425660038751 0.1216206801827488 0.0109924566299191 0.0690421613517504 4.352432867632873
320000.0 4.0 13.0 2.0 6.0 1.1084380545485528 0.5329507422517265 11.426710990017696 0.0027258340782501 1.5235393257114738 1.834847859269718
20000.0 3.0 14.0 2.0 132.0 0.35297456053047016 0.6502007448654924 5.292472464675282 0.0066095400525146 0.5600363260704362 2.4635675212505035
160000.0 4.0 14.0 2.0 11.0 0.8112908901937024 0.5125869054476161 12.101030774910106 0.0034137881532693 1.7591946849473208 2.736952518935813
40000.0 1.0 14.0 2.0 82.0 0.6025642114338103 1.0603957088658982 0.6531651583619734 0.0036522315525697 1.0656585155910572 4.600200956557292
20000.0 4.0 14.0 2.0 132.0 0.49159041211625343 0.8714118842631451 11.340744573464018 0.0088212662305812 0.5977736020061936 2.5655753212726564
40000.0 3.0 14.0 2.0 82.0 0.4096692545994534 0.6424551792410382 4.379480846801057 0.0057248310762545 0.6613527671892633 2.492657087450213
40000.0 4.0 14.0 2.0 82.0 0.5882924757219906 0.885192383001128 8.394621356075778 0.0060757424308489 0.6856596778050884 2.5085520692005567
160000.0 3.0 14.0 2.0 11.0 1.347132185616862 0.8962509127166648 5.8652780082019715 0.0035525447122514 1.1925139648833547 1.916436086262016
40000.0 2.0 14.0 2.0 82.0 0.47973026035169386 0.800037848612543 1.4721913480229702 0.0043964115845042 0.7849922637502129 3.191848243931007
5000.0 2.0 14.0 2.0 101.0 0.4972420977873539 0.7188649201703233 8.568544570540563 0.0154287597980414 0.8475874394726919 2.929062297151438
320000.0 3.0 14.0 2.0 6.0 1.2304618854564016 0.632409824138324 4.176856710104608 0.0021240944248471 2.3412670619896034 2.943920288775949
5000.0 4.0 14.0 2.0 101.0 0.5627016764096954 0.7227487449170754 66.76232627918375 0.0145597544091411 0.8183370074304274 2.503897951294152
5000.0 3.0 14.0 2.0 101.0 0.5905907901980976 0.8055634667869331 55.56786483744594 0.0157313782875996 0.8428930652653535 2.701484740282684
160000.0 1.0 14.0 2.0 13.0 0.9807546862158678 0.7775482855811952 0.7860782101931222 0.0018096675819905 2.2571859870883797 4.444818360339403
320000.0 4.0 14.0 2.0 7.0 1.6696300009762244 0.8716975676940998 5.561095858634747 0.0013879967114497 2.5752795169732736 3.309438162646486
